,gen,error_type,error,playouts
608,47,policy_mcts_error,1.8308307878613472,8881612207.200014
607,47,nn_value_error,0.5118052081852654,8937230605.200014
606,47,mcts_value_error,0.23747488498320482,8992849003.200014
232,48,rmse_nn_value_error,0.7077834195432318,9052110760.800014
228,48,mcts_value_error,0.2300401612554034,9111372518.400015
230,48,policy_mcts_error,1.8306146855711938,9170634276.000015
231,48,policy_prior_error,1.8693402136802673,9229896033.600016
233,48,rmse_mcts_value_error,0.47962502150680525,9289157791.200016
229,48,nn_value_error,0.5009573689803104,9348419548.800016
108,49,mcts_value_error,0.2328204663671852,9407661472.800016
113,49,rmse_mcts_value_error,0.48251473176182424,9466903396.800016
112,49,rmse_nn_value_error,0.7140524734898094,9526145320.800016
111,49,policy_prior_error,1.8699908330440522,9585387244.800016
110,49,policy_mcts_error,1.8318592671155929,9644629168.800016
109,49,nn_value_error,0.5098709348969149,9703871092.800016
155,50,rmse_mcts_value_error,0.4741799286220933,9761018545.800016
154,50,rmse_nn_value_error,0.7142405886944841,9818165998.800016
151,50,nn_value_error,0.5101396185386432,9875313451.800016
153,50,policy_prior_error,1.869416878759861,9932460904.800016
152,50,policy_mcts_error,1.8318687178254127,9989608357.800016
150,50,mcts_value_error,0.22484660470805348,10046755810.800016
251,51,rmse_mcts_value_error,0.47663585098536065,10106592400.800018
246,51,mcts_value_error,0.2271817344445389,10166428990.80002
247,51,nn_value_error,0.5690744102227847,10226265580.800022
248,51,policy_mcts_error,1.8311424080491066,10286102170.800024
249,51,policy_prior_error,1.8699824084997176,10345938760.800026
250,51,rmse_nn_value_error,0.7543702076717934,10405775350.800028
479,52,rmse_mcts_value_error,0.46419073370580133,10465529208.600027
478,52,rmse_nn_value_error,0.7164049744997544,10525283066.400026
477,52,policy_prior_error,1.868772375714779,10585036924.200026
476,52,policy_mcts_error,1.8302373552441598,10644790782.000025
475,52,nn_value_error,0.5132360874879938,10704544639.800024
474,52,mcts_value_error,0.21547303725833017,10764298497.600023
126,53,mcts_value_error,0.23056583414234838,10825616937.600023
127,53,nn_value_error,0.5116627954488561,10886935377.600023
128,53,policy_mcts_error,1.8318246673226357,10948253817.600023
130,53,rmse_nn_value_error,0.7153060851473697,11009572257.600023
129,53,policy_prior_error,1.870807867383957,11070890697.600023
131,53,rmse_mcts_value_error,0.48017271282565444,11132209137.600023
317,54,rmse_mcts_value_error,0.465903418963328,11189143458.600023
316,54,rmse_nn_value_error,0.7094509817548484,11246077779.600023
315,54,policy_prior_error,1.8681134612083434,11303012100.600023
314,54,policy_mcts_error,1.8299634160757066,11359946421.600023
313,54,nn_value_error,0.5033206955129184,11416880742.600023
312,54,mcts_value_error,0.21706599580171831,11473815063.600023
612,55,mcts_value_error,0.2211746402516863,11536065843.600025
613,55,nn_value_error,0.49765724049680987,11598316623.600027
615,55,policy_prior_error,1.8684039254426956,11660567403.600029
617,55,rmse_mcts_value_error,0.4702920797245966,11722818183.60003
616,55,rmse_nn_value_error,0.7054482550101104,11785068963.600033
614,55,policy_mcts_error,1.8314015373587609,11847319743.600035
413,56,rmse_mcts_value_error,0.46489901257592847,11906144061.600035
411,56,policy_prior_error,1.8695595266580582,11964968379.600035
410,56,policy_mcts_error,1.8304427750349044,12023792697.600035
409,56,nn_value_error,0.5014669763605679,12082617015.600035
408,56,mcts_value_error,0.21613109189407329,12141441333.600035
412,56,rmse_nn_value_error,0.7081433303792163,12200265651.600035
415,57,nn_value_error,0.5213479244614498,12268222899.600035
416,57,policy_mcts_error,1.831373852813244,12336180147.600035
417,57,policy_prior_error,1.8700028468251229,12404137395.600035
418,57,rmse_nn_value_error,0.722044267660543,12472094643.600035
419,57,rmse_mcts_value_error,0.47097979834240206,12540051891.600035
414,57,mcts_value_error,0.22182197044664972,12608009139.600035
9,58,policy_prior_error,1.8686695702910423,12674380488.600035
6,58,mcts_value_error,0.22030551505621052,12740751837.600035
7,58,nn_value_error,0.5150419279308551,12807123186.600035
11,58,rmse_mcts_value_error,0.4693671431365968,12873494535.600035
8,58,policy_mcts_error,1.83104274494648,12939865884.600035
10,58,rmse_nn_value_error,0.7176642166994639,13006237233.600035
134,59,policy_mcts_error,1.8317645132541656,13075784919.600037
135,59,policy_prior_error,1.8671949531435967,13145332605.600039
136,59,rmse_nn_value_error,0.7137793410346164,13214880291.60004
137,59,rmse_mcts_value_error,0.4731424028122839,13284427977.600042
132,59,mcts_value_error,0.22386373333898155,13353975663.600044
133,59,nn_value_error,0.5094809476878113,13423523349.600046
443,60,rmse_mcts_value_error,0.48312954460924035,13496080903.800045
438,60,mcts_value_error,0.23341415687433195,13568638458.000046
439,60,nn_value_error,0.51985376152352,13641196012.200047
440,60,policy_mcts_error,1.8323821153759956,13713753566.400047
441,60,policy_prior_error,1.8687691713690757,13786311120.600048
442,60,rmse_nn_value_error,0.7210088498233014,13858868674.800049
282,61,mcts_value_error,0.21328086451132494,13913502658.800049
283,61,nn_value_error,0.5136643428482274,13968136642.800049
287,61,rmse_mcts_value_error,0.461823412692909,14022770626.800049
286,61,rmse_nn_value_error,0.7167038041256844,14077404610.800049
285,61,policy_prior_error,1.8688333203315735,14132038594.800049
284,61,policy_mcts_error,1.8310970714569093,14186672578.800049
545,62,rmse_mcts_value_error,0.46977714292659395,14261285123.40005
544,62,rmse_nn_value_error,0.720711133226687,14335897668.00005
543,62,policy_prior_error,1.8671554433941842,14410510212.60005
542,62,policy_mcts_error,1.830763841509819,14485122757.20005
541,62,nn_value_error,0.5194245375568954,14559735301.80005
540,62,mcts_value_error,0.22069056401627346,14634347846.400051
483,63,policy_prior_error,1.8670791573405265,14709184160.400051
485,63,rmse_mcts_value_error,0.4612422410236734,14784020474.400051
482,63,policy_mcts_error,1.8306113511681557,14858856788.400051
484,63,rmse_nn_value_error,0.7163074972009835,14933693102.400051
